mass,Int
1902.736939,5893.91
1902.786743,6005.79
1902.836548,6283.72
1902.886353,6704.88
1902.936157,7619.34
1902.986084,8953.21
1903.035889,9826.25
1903.085693,10382.9
1903.135498,10355.1
1903.185303,10137.1
1903.235107,9859.24
1903.284912,9437.28
1903.334717,8690.1
1903.384644,7517.5
1903.434448,6709.02
1903.484253,6178.88
1903.534058,5855.98
1903.583862,5842.17
1903.633667,5848.99
1903.683472,5800.37
1903.733276,5869.01
1903.783203,6089.43
1903.833008,6429.89
1903.882813,6903.14
1903.932617,7525.88
1903.982422,8728.16
1904.032227,9901.5
1904.082031,10285
1904.131836,10285.8
1904.181641,9880.59
1904.231567,9551.71
1904.281372,9366.47
1904.331177,8384.76
1904.380981,7415.76
1904.430786,6682.83
1904.480591,6193.75
1904.530396,5931.76
1904.5802,5785.25
1904.630127,5761.43
1904.679932,5915.61
1904.729736,5982.91
1904.779541,6325.15
1904.829346,6699.71
1904.87915,7026.89
1904.928955,7673.85
1904.97876,8390.55
1905.028565,9201.32
1905.078491,10171.2
1905.128296,10329.9
1905.178101,10044.9
1905.227905,9553.61
1905.27771,9320.61
1905.327515,8376.41
1905.377319,6958.51
1905.427124,6470.61
1905.477051,6125.2
1905.526856,5887.71
1905.57666,5810.85
1905.626465,5789.31
1905.67627,5880.19
1905.726074,6033.47
1905.775879,6220.91
1905.825684,6615.64
1905.87561,7212.9
1905.925415,7814.84
1905.97522,8647.6
1906.025024,9440.52
1906.074829,10191.9
1906.124634,11465.3
1906.174439,13350.8
1906.224243,13940.8
1906.274048,12049
1906.323975,10053.7
1906.373779,7947.48
1906.423584,6575.37
1906.473389,6212.6
1906.523193,5984.84
1906.572998,5840.04
1906.622803,5908.14
1906.672607,5949.17
1906.722534,6037.73
1906.772339,6318.34
1906.822144,6523.54
1906.871948,6942.59
1906.921753,7895.46
1906.971558,8683.75
1907.021362,9468.27
1907.071167,10144.7
1907.120972,10983.3
1907.170898,12638.4
1907.220703,13519.2
1907.270508,11474.3
1907.320313,9391.84
1907.370117,8027.72
1907.419922,6816.33
1907.469727,6120.43
1907.519531,6052.26
1907.569458,5936.74
1907.619263,5856.38
1907.669067,5934.31
1907.718872,6057.01
1907.768677,6187.07
1907.818481,6472.73
1907.868286,6893.67
1907.918091,7443.8
1907.968018,8311.43
1908.017822,9217.2
1908.067627,10026.1
1908.117432,10603.4
1908.167236,10978.1
1908.217041,11270.8
1908.266846,9579.52
1908.31665,8338.38
1908.366455,7301.52
1908.416382,6619.8
1908.466187,6295.18
1908.515991,5913.94
1908.565796,5829.48
1908.615601,5831.39
1908.665405,5819.83
1908.71521,5893.21
1908.765015,6043.4
1908.814941,6328.83
1908.864746,6813.39
1908.914551,7394.86
1908.964356,7956.01
1909.01416,8902.72
1909.063965,9832.88
1909.11377,10323.9
1909.163574,10301.5
1909.213379,10212.2
1909.263306,8999.85
1909.31311,7499.42
1909.362915,6885.9
1909.41272,6335.44
1909.462524,5992.63
1909.512329,5945.75
1909.562134,5791.41
1909.611939,5804.39
1909.661865,5810.78
1909.71167,5828.75
1909.761475,5948.52
1909.811279,6253.03
1909.861084,6801.23
1909.910889,7524.44
1909.960693,8119.29
1910.010498,8808.7
1910.060425,9772.6
1910.11023,10233.7
1910.160034,10118.4
1910.209839,9586.32
1910.259644,8833.25
1910.309448,7946.99
1910.359253,6934.3
1910.409058,6342.58
1910.458862,6028.56
1910.508789,5931.79
1910.558594,5895.46
1910.608398,5832.55
1910.658203,5951.02
1910.708008,6154.56
1910.757813,7038.96
1910.807617,9555.27
1910.857422,17009.1
1910.907349,22377
1910.957153,17816.8
1911.006958,14311.2
1911.056763,12782.5
1911.106567,12116.5
1911.156372,11432.9
1911.206177,10894.4
1911.255981,10331.9
1911.305786,9285.44
1911.355713,8096.27
1911.405518,6912.71
1911.455322,6323.5
1911.505127,6089.24
1911.554932,5984.55
1911.604736,6011.51
1911.654541,6001.52
1911.704346,6311.36
1911.754273,7307.04
1911.804077,9829.7
1911.853882,14194.4
1911.903687,20430.5
1911.953491,19355.9
1912.003296,14040.1
1912.053101,12683.7
1912.102905,12134
1912.15271,11782.6
1912.202637,11053.9
1912.252441,10260
1912.302246,9077.03
1912.352051,7925.81
1912.401856,7141.35
1912.45166,6554.71
1912.501465,6161.53
1912.55127,5954.87
1912.601196,5947.5
1912.651001,6009.39
1912.700806,6032.48
1912.75061,6473
1912.800415,8413.68
1912.85022,10919.2
1912.900024,14404
1912.949829,15148.7
1912.999756,12450.8
1913.049561,11621.5
1913.099365,11459.5
1913.14917,11198.7
1913.198975,10746.2
1913.248779,10040.1
1913.298584,8777.46
1913.348389,7340.28
1913.398193,6678.2
1913.44812,6302.9
1913.497925,6017.57
1913.54773,5883.42
1913.597534,5792.41
1913.647339,5839.61
1913.697144,5945.73
1913.746948,5998.66
1913.796753,6712.16
1913.84668,8401.44
1913.896484,9963.45
1913.946289,10471.8
1913.996094,10290
1914.045898,10237.6
1914.095703,10475.4
1914.145508,10343.2
1914.195313,9840.88
1914.245117,9242.5
1914.295044,8547.14
1914.344849,7237.05
1914.394653,6377.49
1914.444458,6027.61
1914.494263,5837.6
1914.544067,5705.91
1914.593872,5736.12
1914.643677,5742.35
1914.693604,5787.54
1914.743408,5906.94
1914.793213,6059.3
1914.843018,6418.87
1914.892822,7809.25
1914.942627,9134.66
1914.992432,9981.06
1915.042236,10535.4
1915.092163,11292
1915.141968,12105.1
1915.191773,10978.9
1915.241577,9825.03
1915.291382,8866
1915.341187,8013.35
1915.390991,7209.7
1915.440796,6303.41
1915.490601,5843.17
1915.540527,5737.73
1915.590332,5735.21
1915.640137,5745.47
1915.689941,5814.55
1915.739746,5913.97
1915.789551,6089.14
1915.839356,6368.21
1915.88916,6969.1
1915.939087,8556.18
1915.988892,10287.7
1916.038696,10961.1
1916.088501,11787.1
1916.138306,12340.8
1916.18811,11928.2
1916.237915,10195.9
1916.28772,8500.79
1916.337524,7793.68
1916.387451,7060.58
1916.437256,6379.37
1916.487061,5946.28
1916.536865,5737.36
1916.58667,5755.79
1916.636475,5714.98
1916.686279,5802.11
1916.736084,5874.48
1916.786011,6116.1
1916.835815,6577
1916.88562,7100.12
1916.935425,7775.59
1916.98523,8976.19
1917.035034,10448.6
1917.084839,11432.9
1917.134644,11782.4
1917.18457,11041.8
1917.234375,9911.46
1917.28418,8565.72
1917.333984,7433.7
1917.383789,6776.75
1917.433594,6265.67
1917.483398,5918.65
1917.533203,5818.84
1917.583008,5712.01
1917.632935,5753.93
1917.682739,5805.52
1917.732544,5887.77
1917.782349,6005.95
1917.832153,6348.75
1917.881958,7198.29
1917.931763,7776.33
1917.981567,8718.97
1918.031494,9719.67
1918.081299,10533.5
1918.131104,10661.1
1918.180908,10218.8
1918.230713,9283.28
1918.280518,8395.53
1918.330322,7754.7
1918.380127,6733.06
1918.429932,6147.38
1918.479858,5883.79
1918.529663,5725.18
1918.579468,5711.69
1918.629273,5682.29
1918.679077,5724.15
1918.728882,5786.71
1918.778687,5888.95
1918.828491,6183.22
1918.878418,6530.79
1918.928223,7377.76
1918.978027,8430.62
1919.027832,9099.02
1919.077637,9730.68
1919.127441,9900.77
1919.177246,9586.64
1919.227051,8869.07
1919.276978,8035.07
1919.326782,7298.63
1919.376587,6769.21
1919.426392,6329.46
1919.476196,5895.58
1919.526001,5710.18
1919.575806,5658.72
1919.62561,5695.16
1919.675415,5687.66
1919.725342,5765.52
1919.775147,5937.44
1919.824951,6335.33
1919.874756,6998.97
1919.924561,7634.08
1919.974365,8472.14
1920.02417,9674.61
1920.073975,10228.3
1920.123901,10190.1
1920.173706,9827.56
1920.223511,9249.32
1920.273315,8291.56
1920.32312,7118.87
1920.372925,6559.15
1920.42273,6233.03
1920.472534,5928.27
1920.522339,5714.71
1920.572266,5655.2
1920.62207,5598.03
1920.671875,5678.22
1920.72168,5697.52
1920.771484,5760.5
1920.821289,6153.31
1920.871094,6929.79
1920.920898,7625.02
1920.970825,8047.77
1921.02063,8804.38
1921.070435,10008.9
1921.120239,10032.1
1921.170044,9695.96
1921.219849,9225.52
1921.269653,8525.53
1921.319458,7408.55
1921.369263,6419.79
1921.41919,6013.38
1921.468994,5873.16
1921.518799,5721.18
1921.568604,5624.23
1921.618408,5598.63
1921.668213,5605.49
1921.718018,5691.96
1921.767822,5749.39
1921.817749,5995.91
1921.867554,6624.93
1921.917358,7545.58
1921.967163,8276.74
1922.016968,9085.74
1922.066773,9903.4
1922.116577,10300.7
1922.166382,9917.02
1922.216309,9126.17
1922.266113,8387.37
1922.315918,7525.62
1922.365723,6852.84
1922.415527,6222.7
1922.465332,5788.65
1922.515137,5743.12
1922.564941,5641.73
1922.614746,5634.24
1922.664673,5708.26
1922.714478,5698.63
1922.764282,5822.15
1922.814087,5974.25
1922.863892,6325.32
1922.913696,6895.68
1922.963501,7966.01
1923.013306,9285.98
1923.063232,9891.88
1923.113037,10128.6
1923.162842,10105.1
1923.212647,9636.9
1923.262451,8430.68
1923.312256,7341.5
1923.362061,6726.78
1923.411865,6274.14
1923.46167,6043.23
1923.511597,5711.77
1923.561401,5729.97
1923.611206,5698.85
1923.661011,5629.23
1923.710815,5737.7
1923.76062,5758.58
1923.810425,5993.86
1923.86023,6304.2
1923.910156,6833.49
1923.959961,7518.57
1924.009766,8317
1924.05957,9446.97
1924.109375,9968.27
1924.15918,9940.83
1924.208984,9489.97
1924.258789,8649.68
1924.308716,7586.13
1924.358521,6724.4
1924.408325,6215.8
1924.45813,5941.36
1924.507935,5836.15
1924.557739,5650.69
1924.607544,5659.26
1924.657349,5667.34
1924.707153,5679.52
1924.75708,5764.15
1924.806885,5879.85
1924.85669,6185.69
1924.906494,6839
1924.956299,7503.29
1925.006104,8301.26
1925.055908,8952.69
1925.105713,9423.91
1925.15564,9667.23
1925.205444,9247.92
1925.255249,8979.7
1925.305054,8434.79
1925.354858,7535.37
1925.404663,6586.13
1925.454468,5935.03
1925.504273,5780.04
1925.554077,5737.85
1925.604004,5626.36
1925.653809,5605.75
1925.703613,5693.19
1925.753418,5725.45
1925.803223,5874.54
1925.853027,6133.86
1925.902832,6470.95
1925.952637,7352.44
1926.002564,8406.77
1926.052368,9144.17
1926.102173,9581.48
1926.151978,9586.3
1926.201782,9387.99
1926.251587,8765.17
1926.301392,8118.36
1926.351196,7291.45
1926.401123,6548.87
1926.450928,6181.1
1926.500732,5786.52
1926.550537,5665.19
1926.600342,5664.36
1926.650147,5645.56
1926.699951,5627.46
1926.749756,5805.06
1926.799561,5974.13
1926.849487,6369.9
1926.899292,6839.16
1926.949097,7477.11
1926.998901,8292.41
1927.048706,9476.23
1927.098511,10318.6
1927.148315,10262.8
1927.19812,9809.63
1927.248047,9313.98
1927.297852,8505.31
1927.347656,7347.13
1927.397461,6434.67
1927.447266,5965.57
1927.49707,5824.4
1927.546875,5687.13
1927.59668,5599.1
1927.646484,5697.13
1927.696411,5655.22
1927.746216,5765.36
1927.796021,5990.83
1927.845825,6157.39
1927.89563,6681.52
1927.945435,7646.83
1927.995239,8515.14
1928.045044,9571.75
1928.094971,10283.7
1928.144775,10967.2
1928.19458,10633.2
1928.244385,9631.93
1928.29419,8539.12
1928.343994,7474.66
1928.393799,6744.27
1928.443604,6158.21
1928.49353,5723.58
1928.543335,5696.5
1928.59314,5656.52
1928.642944,5609.68
1928.692749,5720.98
1928.742554,5770.84
1928.792358,5964.96
1928.842163,6230.44
1928.891968,6682.84
1928.941895,7407.64
1928.991699,8858
1929.041504,10430.8
1929.091309,11300.6
1929.141113,11484.6
1929.190918,11217.8
1929.240723,9807.45
1929.290527,8003.03
1929.340454,7195.4
1929.390259,6498.01
1929.440064,6094.62
1929.489868,5888.55
1929.539673,5703.5
1929.589478,5678.8
1929.639282,5675.6
1929.689087,5659.84
1929.738892,5722.26
1929.788818,5892.99
1929.838623,6221.89
1929.888428,6772.07
1929.938232,7512.59
1929.988037,8371.92
1930.037842,9417.04
1930.087647,10671.4
1930.137451,10919.1
1930.187378,10389.8
1930.237183,9510.31
1930.286987,8445.99
1930.336792,7248.76
1930.386597,6443.32
1930.436401,6011.87
1930.486206,5823.49
1930.536011,5743.26
1930.585815,5651.89
1930.635742,5636.76
1930.685547,5684.46
1930.735352,5677.32
1930.785156,5836.57
1930.834961,6027.21
1930.884766,6590.16
1930.93457,7809.12
1930.984375,8723.75
1931.034302,9584.85
1931.084106,10339.2
1931.133911,10569.5
1931.183716,10271.7
1931.233521,9142.47
1931.283325,8421.92
1931.33313,7715.17
1931.382935,6991.93
1931.432861,6219.42
1931.482666,5773.15
1931.532471,5690.71
1931.582275,5693.8
1931.63208,5678.27
1931.681885,5610.97
1931.73169,5792.42
1931.781494,5901.5
1931.831299,6139.12
1931.881226,6637.06
1931.93103,7241.91
1931.980835,8742.63
1932.03064,10057.5
1932.080444,10375
1932.130249,10777.8
1932.180054,10686.4
1932.229858,9925.99
1932.279785,8662.13
1932.32959,7539.19
1932.379395,6829.68
1932.429199,6300.29
1932.479004,5967.37
1932.528809,5769.77
1932.578613,5661.66
1932.628418,5766.55
1932.678223,5778.05
1932.728149,5771.05
1932.777954,6115.12
1932.827759,7024.45
1932.877564,8600.26
1932.927368,9047.15
1932.977173,9241
1933.026978,9778.12
1933.076782,10434.6
1933.126709,10682.8
1933.176514,10555.7
1933.226318,9734.81
1933.276123,8883.04
1933.325928,8170.26
1933.375732,6997.19
1933.425537,6271.61
1933.475342,6006.04
1933.525269,5843.95
1933.575073,5814.57
1933.624878,5762.65
1933.674683,5878.7
1933.724487,5980.21
1933.774292,6172.01
1933.824097,6791.93
1933.873901,7741.39
1933.923706,8758.83
1933.973633,9290.75
1934.023438,9768.94
1934.073242,10353.8
1934.123047,10703
1934.172852,10651.4
1934.222656,9735.13
1934.272461,8478.94
1934.322266,7641.77
1934.372192,6996.01
1934.421997,6446.93
1934.471802,5994.64
1934.521606,5747.85
1934.571411,5715.7
1934.621216,5787.78
1934.671021,5705.75
1934.720825,5762.62
1934.77063,6041.78
1934.820557,6515.63
1934.870361,7298.01
1934.920166,7934.65
1934.969971,8253.94
1935.019775,9419.01
1935.06958,10415.8
1935.119385,10561.4
1935.16919,10278.5
1935.219116,9557.42
1935.268921,8678.3
1935.318726,7542.65
1935.36853,6577.35
1935.418335,6190.68
1935.46814,5862.78
1935.517944,5756.53
1935.567749,5667.08
1935.617676,5620.44
1935.667481,5731.81
1935.717285,5717.76
1935.76709,5880.59
1935.816895,6175.87
1935.866699,6898.61
1935.916504,7621.71
1935.966309,8104.23
1936.016113,8845.06
1936.06604,9879.43
1936.115845,10542
1936.165649,10058.1
1936.215454,9350.12
1936.265259,8380.57
1936.315064,7511.22
1936.364868,6871.49
1936.414673,6155.42
1936.4646,5814.7
1936.514404,5629.24
1936.564209,5615.71
1936.614014,5601.03
1936.663818,5596.58
1936.713623,5678.15
1936.763428,5845.72
1936.813232,6100.93
1936.863037,6606.57
1936.912964,7056.35
1936.962769,7798.36
1937.012573,9089.91
1937.062378,9989.35
1937.112183,10688.7
1937.161987,10655.5
1937.211792,9893.61
1937.261597,8557.39
1937.311523,7306.55
1937.361328,6625.72
1937.411133,6227.71
1937.460938,5917.26
1937.510742,5690.34
1937.560547,5603.01
1937.610352,5606.19
1937.660156,5625.96
1937.710083,5685.82
1937.759888,5726.87
1937.809692,5988.13
1937.859497,6592.43
1937.909302,7292.91
1937.959106,7997.69
1938.008911,8857.95
1938.058716,9763.2
1938.108521,10677.2
1938.158447,10488.2
1938.208252,9720.83
1938.258057,8637.84
1938.307861,7749.66
1938.357666,6781.95
1938.407471,6050.31
1938.457275,5843.15
1938.50708,5672.82
1938.557007,5593.11
1938.606812,5598.77
1938.656616,5607.96
1938.706421,5653.11
1938.756226,5711.79
1938.80603,5893.83
1938.855835,6269.1
1938.90564,7036.76
1938.955444,8255.25
1939.005371,9090.53
1939.055176,9699.46
1939.104981,10285.4
1939.154785,10506.9
1939.20459,9950.39
1939.254395,9428.72
1939.304199,8749.22
1939.354004,7650.97
1939.403931,6860.11
1939.453735,6104.1
1939.50354,5790.05
1939.553345,5718.53
1939.603149,5632.08
1939.652954,5653.09
1939.702759,5632.03
1939.752564,5775.71
1939.802368,5995.69
1939.852295,6264.13
1939.9021,6854.19
1939.951904,7445.1
1940.001709,8412.15
1940.051514,10158.5
1940.101318,10628
1940.151123,10537.4
1940.200928,10106.5
1940.250855,9644.22
1940.300659,9053.45
1940.350464,7580.14
1940.400269,6766.45
1940.450073,6312.83
1940.499878,5986.49
1940.549683,5807.67
1940.599487,5774.35
1940.649414,5667.98
1940.699219,5720.67
1940.749023,5709.26
1940.798828,5788.62
1940.848633,5980.62
1940.898438,6528.44
1940.948242,7614.7
1940.998047,8601.76
1941.047852,9983.64
1941.097778,10811.1
1941.147583,10336
1941.197388,9698.21
1941.247192,9223.77
1941.296997,8660.13
1941.346802,7825.4
1941.396606,7058.97
1941.446411,6223.28
1941.496338,5929.4
1941.546143,5780.9
1941.595947,5712.71
1941.645752,5714.52
1941.695557,5676.57
1941.745361,5719.34
1941.795166,5853.6
1941.844971,6070.79
1941.894775,6471.17
1941.944702,6986.5
1941.994507,8213.02
1942.044312,9792.48
1942.094116,10151.3
1942.143921,10097.5
1942.193726,9731.64
1942.24353,9176.03
1942.293335,8467.91
1942.343262,7313.66
1942.393066,6658.18
1942.442871,6215.75
1942.492676,5858.84
1942.542481,5716.11
1942.592285,5671.33
1942.64209,5585.61
1942.691895,5657.4
1942.741821,5714.02
1942.791626,5769.57
1942.841431,6045.12
1942.891235,6599.31
1942.94104,7191.6
1942.990845,8132.89
1943.040649,9233.69
1943.090454,10183.3
1943.140259,10257.3
1943.190186,9978.07
1943.23999,9261.6
1943.289795,8443.17
1943.3396,7681.12
1943.389404,6637.06
1943.439209,5977.09
1943.489014,5814.56
1943.538818,5637.16
1943.588745,5581.94
1943.63855,5657.71
1943.688355,5632.78
1943.738159,5753.38
1943.787964,5844.26
1943.837769,6041.55
1943.887573,6463.22
1943.937378,7479.04
1943.987183,9114.48
1944.037109,10227.3
1944.086914,10656.4
1944.136719,10882.9
1944.186523,10707
1944.236328,9530.2
1944.286133,8179.21
1944.335938,7270.22
1944.385742,6643.52
1944.435669,6208.98
1944.485474,5839.08
1944.535278,5730.04
1944.585083,5601.44
1944.634888,5672.58
1944.684692,5761.83
1944.734497,5750.1
1944.784302,5941.26
1944.834229,6331.83
1944.884033,6756.22
1944.933838,7463.66
1944.983643,8367.82
1945.033447,9514.68
1945.083252,10580.7
1945.133057,10698
1945.182861,10275.8
1945.232666,9373.03
1945.282593,8548.69
1945.332398,7993.2
1945.382202,6884.57
1945.432007,6127.96
1945.481812,5872.54
1945.531616,5677.12
1945.581421,5649.84
1945.631226,5664.16
1945.681152,5661.61
1945.730957,5807.91
1945.780762,5860.61
1945.830566,6010.15
1945.880371,6394.89
1945.930176,7301.97
1945.979981,8649.15
1946.029785,9660.53
1946.07959,10329.2
1946.129517,10678.1
1946.179321,10355.7
1946.229126,9246.67
1946.278931,8151.25
1946.328735,7674.11
1946.37854,7135.38
1946.428345,6537.17
1946.478149,5969.38
1946.528076,5712.34
1946.577881,5581.38
1946.627686,5613.72
1946.67749,5689.22
1946.727295,5703.31
1946.7771,5845.82
1946.826904,6103.01
1946.876709,6391.68
1946.926636,6962.4
1946.97644,7686.75
1947.026245,8511.04
1947.07605,9676.67
1947.125855,10108.5
1947.175659,9772.52
1947.225464,9038.02
1947.275269,8347.15
1947.325073,7562.86
1947.375,6710.96
1947.424805,6366.17
1947.474609,5993.51
1947.524414,5666.71
1947.574219,5654.49
1947.624023,5599.91
1947.673828,5636.78
1947.723633,5757.15
1947.77356,5778.91
1947.823364,5944.91
1947.873169,6205.79
1947.922974,6774.54
1947.972778,7828.42
1948.022583,8709.86
1948.072388,9505.31
1948.122192,10041.7
1948.171997,10197.8
1948.221924,9848.01
1948.271729,8804.1
1948.321533,7848.97
1948.371338,7179.38
1948.421143,6555.09
1948.470947,6004.28
1948.520752,5746.52
1948.570557,5596.21
1948.620483,5656.66
1948.670288,5702.51
1948.720093,5693.83
1948.769898,6027.97
1948.819702,6487.47
1948.869507,6937.64
1948.919312,7238.26
1948.969116,7601.93
1949.018921,9038.77
1949.068848,11066
1949.118652,12686.6
1949.168457,13293.8
1949.218262,12218.9
1949.268066,10626.4
1949.317871,8456.79
1949.367676,6989.16
1949.417481,6414.73
1949.467407,6000.04
1949.517212,5754.26
1949.567017,5741.31
1949.616821,5625.19
1949.666626,5683.64
1949.716431,5826.38
1949.766235,5876.65
1949.81604,6211.39
1949.865967,6769.04
1949.915772,7322.32
1949.965576,8035.1
1950.015381,8850.18
1950.065186,10132.8
1950.11499,11759.4
1950.164795,13405.6
1950.2146,11807.5
1950.264404,9903.7
1950.314331,8397.61
1950.364136,7333.08
1950.41394,6602.66
1950.463745,5999.7
1950.51355,5679.98
1950.563355,5624.08
1950.613159,5662.46
1950.662964,5616.68
1950.712891,5606.57
1950.762695,5820.23
1950.8125,6173.06
1950.862305,6838.34
1950.912109,7493.5
1950.961914,8159.31
1951.011719,9275.75
1951.061523,10376.6
1951.111328,11343.7
1951.161255,12165.5
1951.21106,11442
1951.260864,9964.3
1951.310669,8058.2
1951.360474,6757.02
1951.410278,6249.76
1951.460083,5916.21
1951.509888,5722.85
1951.559815,5639.04
1951.609619,5541.04
1951.659424,5643.51
1951.709229,5657.23
1951.759033,5641.91
1951.808838,5893.38
1951.858643,6181.15
1951.908447,7063.04
1951.958374,8369.36
1952.008179,9049.86
1952.057983,9677.3
1952.107788,10317.7
1952.157593,10693.6
1952.207398,9946.04
1952.257202,8845.78
1952.307007,7733.49
1952.356812,7003.57
1952.406738,6382.45
1952.456543,5934.65
1952.506348,5625.3
